Monte Carlo All Values Report (MIMIC_CUA_simple.trex),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iteration,"Cost
(Threshold 1 (Usual care))","Cost
(Threshold 4 (SF < 110))","Effectiveness
(Threshold 1 (Usual care))","Effectiveness
(Threshold 4 (SF < 110))","NMB
(Threshold 1 (Usual care))","NMB
(Threshold 4 (SF < 110))","Optimal
Strategy","t_currentage
(Threshold 1 (Usual care))","t_currentage
(Threshold 4 (SF < 110))","t_dischargesurvival_finalscale
(Threshold 1 (Usual care))","t_dischargesurvival_finalscale
(Threshold 4 (SF < 110))","t_hospitalduration
(Threshold 1 (Usual care))","t_hospitalduration
(Threshold 4 (SF < 110))","t_imv
(Threshold 1 (Usual care))","t_imv
(Threshold 4 (SF < 110))","t_imvduration
(Threshold 1 (Usual care))","t_imvduration
(Threshold 4 (SF < 110))","t_lifespan
(Threshold 1 (Usual care))","t_lifespan
(Threshold 4 (SF < 110))","t_ltd
(Threshold 1 (Usual care))","t_ltd
(Threshold 4 (SF < 110))","t_oxygenduration
(Threshold 1 (Usual care))","t_oxygenduration
(Threshold 4 (SF < 110))","t_survive
(Threshold 1 (Usual care))","t_survive
(Threshold 4 (SF < 110))","threshold
(Threshold 1 (Usual care))","threshold
(Threshold 4 (SF < 110))",d_Recovery18to64Cost,d_Recovery65plusCost,d_Recovery18to64CostMean,d_Recovery65plusCostMean,d_LongtermDisabilityUtility,d_Gompertz,d_Age,d_Sex,d_Uniform,d_thresh1_imv_surv,d_thresh1_surv,d_thresh2_imv_surv,d_thresh2_surv,d_thresh3_imv_surv,d_thresh3_surv,d_thresh4_imv_surv,d_thresh4_surv,d_beta_imvDuration_intercept,d_beta_imvDuration_death28,d_beta_imvDuration_age,d_beta_imvDuration_sex,d_beta_imvDuration_logalpha,d_beta_oxygenDuration_intercept,d_beta_oxygenDuration_death28,d_beta_oxygenDuration_imv28,d_beta_oxygenDuration_age,d_beta_oxygenDuration_sex,d_beta_oxygenDuration_logalpha,d_beta_hospitalDuration_intercept,d_beta_hospitalDuration_death28,d_beta_hospitalDuration_imv28,d_beta_hospitalDuration_age,d_beta_hospitalDuration_sex,d_beta_hospitalDuration_logalpha,d_imvDuration,d_oxygenDuration,d_hospitalDuration,d_LTD_riskgroup0,d_LTD_riskgroup1,d_LTD_riskgroup2,d_LTD_riskgroup3,d_LTD_riskgroup4,d_imv1,d_imv2,d_imv3,d_imv4,d_imv5,d_oxygen1,d_oxygen2,d_oxygen3,d_oxygen4,d_oxygen5,d_ward1,d_ward2,d_ward3,d_ward4,d_ward5,d_y1,d_y2,d_y3,d_y4,d_y5,d_thresh1_imv_death,d_thresh2_imv_death,d_thresh3_imv_death,d_thresh4_imv_death,d_LTDmortalityHR,d_dischargeSurvival_shape,d_dischargeSurvival_scale,d_dischargeSurvival,d_dischargeSurvival_ageHR,"Longterm disability
(Threshold 1 (Usual care))","Longterm disability
(Threshold 4 (SF < 110))","IMV duration
(Threshold 1 (Usual care))","IMV duration
(Threshold 4 (SF < 110))","Life expectancy
(Threshold 1 (Usual care))","Life expectancy
(Threshold 4 (SF < 110))"
947,78146.92474,85862.15418,9.248511787,6.66335132,-78146.92474,-85862.15418,Threshold 1 (Usual care),64.62243837,64.75772994,0,0,6.085557959,5.566372639,0.3026,0.548,2.691324429,4.903962201,15.96691491,14.86144522,0.0772,0.1102,4.188323084,3.832374259,0.8266,0.6586,1,4,29905.22906,31668.8242,2300.989015,31636.28444,0.231509285,82.59797224,64.75772994,0.450112979,0.503423477,0.340727297,0.829117321,0.101477854,0.678575454,0.507798623,0.946637703,0.797743967,0.663706917,2.158314285,-0.417840607,-0.236969388,-0.065007923,0.009974614,1.724118485,-0.450145979,-0.114076727,-0.007176219,0.097537991,-0.250929323,2.12899979,-0.365722131,-0.150482933,-0.067988309,0.027701872,-0.182561185,13.42762585,3.832374259,5.566372639,0.038495046,0.127426395,0.289984033,0.421988564,0.567777873,9133.314132,4477.138076,5326.886913,3583.702986,4138.562015,3189.493813,2564.465091,2910.625197,2684.802331,2710.544277,1712.415731,1760.712143,1287.115059,1665.673702,1351.834562,31951.36609,15023.37386,8234.647696,5013.360392,3952.467755,0.118339355,0.167387471,0.035061837,0.07024878,1.486403802,0.478401692,13.87966967,72.16672911,1.586769487,0.0772,0.1102,2.691324429,4.903962201,12.18900691,8.999490956
948,75087.25972,93410.91295,6.137763979,8.651321063,-75087.25972,-93410.91295,Threshold 1 (Usual care),64.9176709,65.05045632,0,0,5.796414902,6.245784937,0.2726,0.671,2.507061105,6.79568334,14.60862113,14.32087658,0.0628,0.1578,3.985074862,4.24084825,0.6086,0.881,1,4,30010.17889,30129.13255,5046.363732,30201.22788,0.155214975,82.69096735,65.05045632,0.449959779,0.492431724,0.354387544,0.612985371,0.091624016,0.853319699,0.512363872,0.573535613,0.724105499,0.87784218,2.316826587,-0.393069074,-0.244306627,-0.048001623,0.000190865,1.650428514,-0.420590627,-0.18786245,-0.053638209,0.112908053,-0.110013343,2.163272871,-0.467174866,-0.133041226,0.104981233,0.138868842,-0.211755111,14.41218156,4.24084825,6.245784937,0.028907437,0.10710445,0.344182623,0.368023192,0.596242708,3891.791047,5029.412806,4213.820577,4023.915681,4239.688032,3325.166819,3104.343101,2963.579348,2800.651763,2706.919698,2358.742976,1605.044023,1271.188521,1718.78718,1385.887392,20430.99347,16572.54373,14809.90194,6718.36064,8594.722685,0.128895631,0.092000381,0.10724952,0.218295966,1.48444636,0.398463877,14.28760154,85.43718859,1.007541895,0.0628,0.1578,2.507061105,6.79568334,8.066583861,11.54566949
949,77887.30499,81978.6364,9.939536888,6.502203236,-77887.30499,-81978.6364,Threshold 1 (Usual care),64.97476535,65.13153245,0,0,5.99426964,5.394765497,0.189,0.353,1.733894897,3.273342947,16.07885232,16.07446706,0.0304,0.0534,5.382519845,4.882390092,0.889,0.5746,1,4,29996.3857,35414.11951,2033.310961,35482.24359,0.199503523,82.95121729,65.13153245,0.450500676,0.502035674,0.166088187,0.891372132,0.157504935,0.747720801,0.442003021,0.712924481,0.54827344,0.572054953,2.334953733,-0.391966905,-0.246297916,-0.062530297,-0.046224671,1.907463975,-0.487616701,-0.091900584,0.058242971,0.140959392,-0.200839746,2.3494832,-0.388217595,-0.183740679,0.056048093,-0.023998295,-0.356686466,17.68738301,4.885372954,5.394765497,0.003729329,0.239769656,0.30811333,0.353179132,0.441603171,5766.053085,6383.14511,3768.554131,3139.783434,3860.260754,3113.799381,2029.120698,2019.999465,2365.923786,2115.340557,2391.500099,1375.955716,2095.083002,2113.087597,1289.33886,27011.04914,15857.50978,8224.400614,1822.349866,10577.75142,0.418398963,0.151907451,0.160285202,0.068662667,1.301326679,0.515959386,19.40302705,51.15962697,0.911029467,0.0304,0.0534,1.733894897,3.273342947,12.99199789,8.570904507
950,92172.97534,107586.8001,9.457650174,9.267979135,-92172.97534,-107586.8001,Threshold 1 (Usual care),64.75722791,64.88724468,0,0,5.864412432,5.485937169,0.4082,0.7674,4.791697888,8.801070995,15.9976764,15.77113545,0.1236,0.1776,4.581643565,4.670625938,0.8686,0.8862,1,4,30012.95043,36292.34929,3577.439963,36246.53637,0.234112792,82.51438449,64.88724468,0.450923569,0.501249962,0.456078635,0.872326146,0.305331843,0.756408774,0.318654112,0.770821563,0.821805375,0.885266673,2.459364688,-0.472624953,-0.232515167,-0.029219605,-0.013031754,1.928247965,-0.349070066,-0.141670494,0.128055198,0.063907577,-0.250377522,2.04068839,-0.506559714,-0.130537836,0.101279699,0.012636892,-0.131309863,14.16501187,4.670625938,5.485937169,0.036807967,0.182330703,0.285380559,0.467437779,0.559430237,6835.929479,4695.901221,3467.156135,4274.889273,3931.348442,3566.922777,3173.036719,2394.333274,2173.290975,1813.438183,3423.317485,2085.525704,1838.206056,1590.942898,1899.060224,22222.6979,11258.3376,6557.901428,12598.56344,4527.558266,0.027693266,0.208409387,0.130224596,0.335319344,1.613307838,0.512722247,15.10107556,71.67559604,1.622540879,0.1236,0.1776,4.791697888,8.801070995,12.65890826,12.67755202
951,81729.52218,92625.35592,8.926316312,7.855296698,-81729.52218,-92625.35592,Threshold 1 (Usual care),64.92883375,65.08338326,0,0,5.75235224,5.515328101,0.3286,0.6102,3.088931303,5.463105826,14.11664426,13.69535822,0.0802,0.1218,6.001616086,5.725985052,0.9008,0.8214,1,4,30018.94071,29660.92697,2903.955703,29510.07805,0.157019585,82.69540352,65.08338326,0.450840292,0.502123783,0.324319582,0.898390226,0.340188946,0.835548507,0.549623123,0.780602726,0.693640161,0.817390952,2.302934691,-0.463129879,-0.249649679,-0.064635096,-0.041714904,2.111714135,-0.528224113,-0.059292053,0.052464805,0.02004406,-0.181840117,2.075374217,-0.46759278,-0.119786365,0.03207503,0.074869254,-0.2314339,13.4261111,5.725985052,5.516516991,0.036439637,0.142703455,0.251312551,0.350081436,0.656729184,6809.126715,5471.656705,4635.587615,4376.737945,4747.778398,3536.890943,2573.171478,2711.357598,2043.220566,3922.38739,2005.36855,1683.047447,2462.754633,2261.757782,1196.613076,31896.60369,15012.01631,5184.948428,3076.301919,4764.119745,0.235610995,0.111747446,0.244091667,0.172750397,1.647815148,0.476474367,12.3725019,50.19052548,1.205168447,0.0802,0.1218,3.088931303,5.463105826,11.67973769,10.34022112
952,64733.02479,66532.19599,7.519312929,8.324269314,-64733.02479,-66532.19599,Threshold 1 (Usual care),64.9212706,65.03843204,0,0,5.666849112,5.678638056,0.4828,0.544,3.335643819,3.757139069,15.34502179,15.14289268,0.086,0.0956,4.245533436,4.335948796,0.7346,0.7924,1,4,30011.29166,13083.2806,1458.428877,13158.89969,0.232130045,82.49958151,65.03843204,0.45106235,0.504983401,0.60630532,0.726744882,0.08959266,0.715367627,0.510745989,0.758106276,0.612478883,0.792730766,2.116548137,-0.448471677,-0.129593082,-0.097844273,-0.055143352,1.67575982,-0.393662459,-0.229512868,-0.075006978,0.029742152,-0.038015506,2.257472881,-0.471812757,-0.125048331,0.075508851,0.032371426,-0.281355686,8.056089587,4.335948796,5.678638056,0.041137133,0.153481928,0.213056685,0.436185966,0.624352332,7476.503393,4572.655154,3197.617595,4387.11388,3150.307793,3531.161664,2327.869458,1598.082688,1631.644337,2136.199216,2561.415972,2180.389878,1844.225057,1767.372286,1817.548737,25274.31451,11571.63638,6615.713128,9119.38586,8319.618228,0.120013903,0.185469063,0.178241523,0.23929372,1.661962657,0.455300716,17.86277868,63.92877231,0.930287034,0.086,0.0956,3.335643819,3.757139069,10.09820636,11.08485708
953,72980.30784,91865.25168,5.636833019,7.69135868,-72980.30784,-91865.25168,Threshold 1 (Usual care),64.95969477,65.10708359,0,0,4.457602345,5.050613719,0.2558,0.7054,1.865626219,6.349140133,14.27416496,14.0999265,0.0284,0.1368,5.13076155,5.079394151,0.552,0.8136,1,4,30001.62451,30670.49491,3665.479552,30742.43745,0.290560946,82.60491397,65.10708359,0.449865974,0.495638617,0.201261611,0.547120908,0.273074365,0.616289929,0.582937953,0.585362365,0.827019256,0.818512813,2.216807963,-0.479922641,-0.182208469,-0.047879463,-0.010882241,1.990920513,-0.396443473,-0.146912868,-0.015178379,-0.009683493,-0.127511044,1.990417851,-0.473211238,-0.014842665,-0.072793962,0.085033094,-0.370439087,11.31148299,5.079394151,5.055845418,0.006465003,0.19558027,0.23216928,0.459768495,0.635946619,6144.911621,3972.870779,4374.015957,4745.267334,3287.309256,3698.798081,2764.856143,2312.984666,2226.750394,2454.270571,1917.405223,2769.135279,1393.295064,1394.643241,1314.589118,42516.11721,22349.35291,4467.858058,5211.13649,2664.519005,0.33310924,0.089317295,0.270693748,0.167000915,1.277254375,0.473111842,13.96933829,44.81504787,0.931107572,0.0284,0.1368,1.865626219,6.349140133,7.413456716,10.48698985
954,85441.14181,96625.71788,10.16891791,9.469426378,-85441.14181,-96625.71788,Threshold 1 (Usual care),64.8967819,65.037888,0,0,4.758317919,4.800461377,0.3334,0.6878,3.123513167,6.26387626,17.92351074,17.63377585,0.0938,0.1312,4.416864263,4.235772738,0.8366,0.7996,1,4,29974.79538,37940.77515,2710.391235,38005.46539,0.253114847,82.72837981,65.037888,0.450060568,0.508046082,0.389236377,0.835753774,0.205298018,0.772895059,0.446690385,0.921283689,0.767722625,0.805872251,2.227527499,-0.517852857,-0.309993307,-0.115482281,0.014651847,1.803482901,-0.455341547,-0.159693841,0.075262282,0.149613789,-0.221025232,1.821216903,-0.342958411,-0.036858003,0.161541966,0.113080508,-0.241013048,14.86975905,4.235772738,4.800461377,0.038134069,0.088917349,0.227733678,0.444298998,0.627409574,6007.41636,4089.220586,3907.188758,4058.53395,3003.966551,4831.346444,1888.137515,2622.995635,2814.66889,1429.843136,3169.357101,2615.529847,1866.194333,1695.141692,1867.586614,34543.84698,9066.854888,9799.15969,7193.147272,7102.44535,0.024104349,0.103448141,0.15092121,0.331623595,1.394545539,0.478752118,23.73434,114.8916513,1.48247579,0.0938,0.1312,3.123513167,6.26387626,13.62215804,12.88370494
955,70670.27291,83288.74598,7.29341237,8.898786076,-70670.27291,-83288.74598,Threshold 1 (Usual care),64.93386344,65.07694947,0,0,4.92737864,5.127708141,0.265,0.597,2.248779562,5.14717877,15.0703093,14.73345993,0.0692,0.1362,5.356438681,5.550628703,0.6974,0.8772,1,4,29996.39694,25260.82771,3974.947298,25281.63313,0.170783989,83.04101064,65.07694947,0.450132123,0.497826795,0.344900654,0.703396158,0.077446402,0.649814529,0.444563038,0.737401438,0.644444138,0.874152958,2.238088565,-0.449238036,-0.282847369,-0.049074391,-0.054924463,1.963890526,-0.439525431,-0.136206419,-0.116121699,0.054564317,-0.123737399,2.0825755,-0.313940096,-0.13172923,-0.02254404,0.099235158,-0.404440297,14.21984589,5.550628703,5.127727076,0.051509352,0.069813838,0.323399591,0.394286452,0.575273036,5333.908815,4294.532668,4754.960581,4932.598137,3515.15725,4453.652233,2985.378877,2475.555771,2589.515079,1328.962219,1792.138967,3030.057887,2387.872708,2650.669871,1549.801025,33084.00093,10493.88306,2255.024426,10538.62295,8471.856323,0.106983394,0.209949224,0.071649218,0.14348433,1.649328649,0.47751543,16.26251086,53.64508403,1.046884289,0.0692,0.1362,2.248779562,5.14717877,9.644537409,11.79533289
956,78958.39978,92330.07826,10.06926622,9.614896863,-78958.39978,-92330.07826,Threshold 1 (Usual care),65.3919645,65.53309464,0,0,5.302559908,4.846508828,0.3384,0.7298,2.887655914,6.799287002,17.22775751,17.24289014,0.1172,0.1756,4.564556518,4.46591307,0.8616,0.8314,1,4,30003.35985,29899.14248,2541.633914,29881.74644,0.271591074,82.92482114,65.53309464,0.449418442,0.498538944,0.367417909,0.86037915,0.343882186,0.818570861,0.446619123,0.728458994,0.871222187,0.83124865,2.241761027,-0.395748646,-0.15923321,-0.009892483,-0.01873125,1.788936917,-0.459211884,-0.091842581,0.021620423,0.10016464,-0.20033955,1.945237973,-0.358620516,-0.237947649,-0.078154117,0.128117803,-0.203278523,10.64077472,4.46591307,4.846508828,0.076033684,0.128747811,0.237113519,0.502846531,0.569455062,5004.227916,3975.019098,3189.029617,4481.429303,5610.822131,6169.444508,2581.458597,2158.078482,4180.787998,2890.926953,2480.420857,1630.224252,2333.967016,1994.322517,2028.027733,33628.44521,11148.20184,7058.307395,6445.791236,3290.763029,0.166239314,0.31102646,0.266087006,0.044320817,1.689855405,0.433782343,18.73369548,335.9977512,2.29094419,0.1172,0.1756,2.887655914,6.799287002,13.59031697,13.21331454
957,71494.37875,80325.67902,9.631421795,9.114422672,-71494.37875,-80325.67902,Threshold 1 (Usual care),64.6492835,64.7685344,0,0,5.512945935,5.70122099,0.3906,0.659,3.046725013,5.270290726,16.56506476,16.56146068,0.0682,0.1014,6.041592991,5.626171722,0.8348,0.79,1,4,30042.2775,17092.32806,2878.185036,17083.53956,0.177633756,82.44522396,64.7685344,0.449814794,0.501017571,0.44466398,0.83464506,0.087975767,0.702510547,0.444921504,0.80290994,0.763840386,0.7805423,2.083688794,-0.424956626,-0.231516555,-0.038810545,-0.007306491,2.097639775,-0.291263476,-0.159438517,-0.148963792,0.060060651,-0.192635631,1.996915911,-0.400179492,0.025888348,-0.006530964,0.106044019,-0.231675725,10.73535923,5.629796101,5.705648575,0.013038879,0.211676496,0.309379173,0.376082988,0.590589309,6467.356046,3511.595616,3540.067293,3433.724282,3580.885504,4110.04773,2622.394123,2311.481276,3532.267801,5119.189494,1783.624365,2627.940863,1758.959873,2042.507701,1396.375544,37199.60129,8153.514005,9041.162326,9102.848255,6297.191483,0.169131733,0.26344864,0.301023599,0.293053348,1.414322492,0.42294504,16.0415281,194.138354,1.736052288,0.0682,0.1014,3.046725013,5.270290726,12.60718451,12.0730961
958,71978.59277,82438.43571,9.722358891,8.727525524,-71978.59277,-82438.43571,Threshold 1 (Usual care),65.07302909,65.21418135,0,0,4.851291747,4.489482437,0.2326,0.6184,2.121763148,5.029005514,16.8060003,16.36960296,0.0428,0.0974,4.243218658,3.886898175,0.8186,0.762,1,4,29963.78772,28887.25152,4645.497046,28781.0007,0.12512961,82.64663976,65.21418135,0.450053013,0.489681605,0.262320752,0.807545416,0.121380828,0.617661803,0.603622196,0.684413358,0.766134654,0.761655573,2.374579144,-0.446485382,-0.326231655,-0.07643202,-0.145415199,1.729315868,-0.388222044,-0.202839956,-0.008607692,0.01883798,-0.200130198,1.926361661,-0.46471307,-0.134129306,-0.063512025,0.023734632,-0.243014294,14.10809076,3.886898175,4.489482437,0.013026933,0.108885743,0.289906654,0.380095128,0.550496374,7458.123564,4250.136004,3892.50899,3334.878441,3838.130205,4080.152457,4541.5483,2630.100792,1920.906165,3510.960078,1831.269255,1547.823837,1416.460914,3199.610166,1647.090595,22907.20659,6407.888336,3167.512584,2820.728084,2491.761636,0.121598842,0.119316213,0.140517588,0.13676681,1.470833109,0.391315929,19.10258348,229.7421098,1.526879243,0.0428,0.0974,2.121763148,5.029005514,12.65422116,11.4575825
959,71784.80616,83064.04385,10.52761338,9.575845292,-71784.80616,-83064.04385,Threshold 1 (Usual care),65.07558196,65.18240551,0,0,5.045183252,4.650018524,0.294,0.6516,2.680739655,5.906556184,16.64567292,16.82687132,0.0542,0.1018,5.067706376,4.743215394,0.91,0.8246,1,4,30035.83031,23072.77356,2807.938024,23072.17759,0.226000451,82.78560194,65.18240551,0.449294852,0.498969746,0.305102015,0.902526767,0.377017551,0.651548858,0.542045471,0.787381183,0.745021344,0.828153612,2.483908351,-0.613342066,-0.28059278,-0.105545557,-0.139784953,1.986224684,-0.474396481,-0.116774174,-0.130149287,0.007546702,-0.304676618,1.917192626,-0.32628337,-0.13159423,-0.073292617,0.08701274,-0.296102276,12.57139702,4.743215394,4.650018524,0.012157452,0.266799783,0.160157703,0.344765146,0.68573401,5483.205616,3453.759528,4616.822507,4337.954667,3703.158307,5063.269012,3729.891068,3289.507032,2521.043904,2198.482994,1689.40811,1528.10607,1428.419417,1276.338157,1254.868234,23410.9605,11301.11257,7102.563242,7240.220214,7097.636691,0.092110725,0.126898388,0.036320579,0.17875268,1.783580967,0.474878109,17.19022752,141.1178574,1.973630605,0.0542,0.1018,2.680739655,5.906556184,13.74824619,12.72864122
960,74854.4778,83393.01892,7.989323633,7.400210752,-74854.4778,-83393.01892,Threshold 1 (Usual care),65.15577665,65.2912572,0,0,6.906520089,6.669020111,0.3396,0.5972,3.377820329,6.14170729,15.48270414,14.77656706,0.0958,0.1366,3.572430469,3.528977376,0.7422,0.7228,1,4,30030.77355,25727.54531,3498.518318,25651.38541,0.149716201,82.96189758,65.2912572,0.450580203,0.504156779,0.388420513,0.747093094,0.304485243,0.811695445,0.321423918,0.806480727,0.791806622,0.728191673,2.423342848,-0.529071011,-0.274450576,-0.049957209,-0.034402589,1.558322257,-0.467632526,-0.036361639,-0.079244526,0.020296712,-0.240415561,2.415726254,-0.58706715,-0.210214799,0.125000362,-0.003541161,-0.193518722,15.96698052,3.528977376,6.669267138,0.063727735,0.175450047,0.189161472,0.397926856,0.676596703,5548.699329,4633.629089,5588.867111,3458.539287,2662.228257,4404.896239,2126.750442,1734.422683,2502.708394,2259.803019,1856.554404,2935.477151,2075.966586,2518.147909,2421.805549,31067.49438,19265.01747,7109.785295,5461.858389,9482.416024,0.218707994,0.099817123,0.439128013,0.082625206,1.533383088,0.477493325,16.06885614,62.47003377,1.255132491,0.0958,0.1366,3.377820329,6.14170729,10.52243583,9.793948327
961,71608.22642,76528.17975,8.799874552,8.297517249,-71608.22642,-76528.17975,Threshold 1 (Usual care),64.66997342,64.79324321,0,0,4.933322396,4.775171409,0.375,0.48,3.373809925,4.722954779,17.01786396,16.54848804,0.0712,0.1002,4.062430964,4.003483191,0.7622,0.7332,1,4,30018.08343,22562.76853,3985.558502,22567.19673,0.284721191,82.61352856,64.79324321,0.449449408,0.494750654,0.370534336,0.771480383,0.223932363,0.857756316,0.680066308,0.822480478,0.620583953,0.7391391,2.236351469,-0.508604663,-0.302502235,-0.121846931,0.03444219,1.677771486,-0.460182149,-0.161473095,-0.070584726,0.037432089,-0.14673856,1.874387533,-0.480620161,0.000216375,-0.083625057,0.092954589,-0.216854189,18.75961341,4.003483191,4.775171409,0.023064796,0.193412266,0.337066156,0.424247689,0.518532088,5935.968996,5130.823106,4097.03747,4231.868294,3557.528011,4171.82583,3307.75147,1725.03477,1269.274565,4178.361022,3064.622205,2369.922254,1182.560631,1739.485887,2004.264618,29795.07409,8043.986951,7309.39671,7518.405286,8775.610603,0.385515373,0.292140826,0.362571469,0.097568451,1.859011444,0.486967161,21.04386372,66.72760201,1.040597277,0.0712,0.1002,3.373809925,4.722954779,11.85008065,11.24682845
962,69930.82158,81823.80857,6.618999761,8.627328966,-69930.82158,-81823.80857,Threshold 1 (Usual care),64.8731722,65.01087258,0,0,5.135677277,5.048148713,0.3458,0.7696,2.949979757,6.406895037,16.238124,16.06526399,0.0528,0.1106,2.943209737,2.925816989,0.5812,0.7788,1,4,29961.28844,26669.3807,3810.336195,26642.92155,0.141914047,82.73881656,65.01087258,0.449086597,0.502279625,0.478977111,0.587529372,0.135436021,0.823116452,0.460059769,0.698916071,0.854618915,0.779296219,2.276304813,-0.493514834,-0.275137598,-0.078277462,-0.058285411,1.346143409,-0.44444339,-0.162350202,-0.016696223,0.038625283,-0.113156519,2.024132508,-0.54147384,-0.1739142,-0.17381241,0.134703715,-0.216859713,11.14077385,2.925816989,5.048148713,0.010934862,0.092000694,0.242890664,0.369915256,0.67397587,5457.058859,3243.708223,3763.374666,5046.697262,2912.496032,3636.596951,3206.37257,2645.805132,3649.070579,2828.604632,2288.775479,1468.836551,2323.312369,2476.422687,1702.61891,31496.25835,13627.75279,2202.127585,6455.642995,8924.022575,0.164473156,0.207201806,0.247218901,0.491495387,1.305860502,0.540130762,15.18634424,73.73974896,1.86906373,0.0528,0.1106,2.949979757,6.406895037,8.618157952,11.30976864
963,74041.92834,83434.26421,9.675215794,10.11750222,-74041.92834,-83434.26421,Threshold 1 (Usual care),65.09236781,65.2285759,0,0,5.049360788,5.057241195,0.2986,0.5604,2.469841164,4.702976007,16.37729699,16.55588597,0.0582,0.0938,4.083646242,4.15314628,0.8542,0.881,1,4,30014.14364,26143.84114,5084.999141,26215.34332,0.141112637,82.92592254,65.2285759,0.450383772,0.498172259,0.324097754,0.860038694,0.29485271,0.734024379,0.529930476,0.701988525,0.616281561,0.877482711,2.382361582,-0.442686321,-0.272384121,-0.056186256,-0.137528374,1.70774849,-0.501268684,-0.115040851,-0.069248515,0.069293497,-0.249312946,1.974257794,-0.298483323,-0.009780585,0.007980186,0.068902928,-0.311769393,12.60899098,4.15314628,5.057241195,0.021670266,0.176635851,0.25341825,0.325860028,0.618701602,5842.093744,5188.081966,3969.944352,3954.883843,3266.830595,5479.48982,2273.867585,2487.58853,2533.896223,1901.615653,4480.857289,2193.522125,1780.955332,1215.224564,2952.181965,30325.46562,6781.990263,5547.759867,4285.956992,2418.601659,0.103071311,0.354419641,0.169828737,0.072058347,1.600235836,0.472639572,20.62967577,82.79452355,1.172690243,0.0582,0.0938,2.469841164,4.702976007,12.65360225,13.28147761
964,77708.76107,84863.49539,10.50560946,8.549539347,-77708.76107,-84863.49539,Threshold 1 (Usual care),65.03810484,65.17392807,0,0,5.547118571,5.114528034,0.247,0.4788,2.526610956,4.733586329,16.08398887,16.18320079,0.107,0.129,4.405674439,4.087635397,0.9406,0.7522,1,4,30027.01923,29640.09296,2075.320649,29694.9412,0.129961391,82.13800749,65.17392807,0.448406122,0.50549633,0.242040286,0.937192649,0.122612203,0.70873,0.518802308,0.794716512,0.609214003,0.756293316,2.416980606,-0.375899319,-0.180764766,-0.080284891,-0.04127739,1.853607632,-0.571347064,-0.201695431,-0.061633361,0.007097386,-0.283596159,2.089330742,-0.372003107,-0.109104199,0.051272512,0.052024618,-0.296482599,14.59775094,4.092158192,5.1152298,0.075856136,0.143738294,0.359643947,0.369577106,0.499255547,7779.619237,5175.263079,4174.922577,2984.67001,3376.783144,5492.143075,2571.51229,2429.2933,2918.946919,3381.50189,2266.887575,1557.267152,1576.441214,1904.539583,2460.820705,27464.30087,18196.91942,21441.35905,8689.224172,6726.819109,0.153385266,0.492052999,0.24499484,0.083529704,1.239476903,0.421878541,18.55419457,117.0101039,1.311907414,0.107,0.129,2.526610956,4.733586329,13.81455758,11.35703019
965,74089.65989,83572.15555,8.408895756,8.757123919,-74089.65989,-83572.15555,Threshold 1 (Usual care),64.68506169,64.82726415,0,0,7.026335944,6.710295215,0.2452,0.6878,1.711711981,4.852829567,16.89233272,16.6229259,0.0334,0.0878,5.469628927,5.036621191,0.7158,0.7604,1,4,30010.44774,29157.19511,3595.933226,29013.78472,0.195120642,82.53744901,64.82726415,0.450939493,0.498289057,0.282044852,0.720020941,0.049705588,0.865173864,0.536022494,0.660863443,0.791237792,0.766696333,2.013953516,-0.431412129,-0.187983758,-0.077042589,-0.001469665,1.843625966,-0.352350572,-0.213204698,-0.031674104,0.010776829,-0.011403453,2.373635389,-0.271442503,-0.201406771,-0.095266554,0.10308301,-0.231799646,9.337790534,5.036621191,6.710295215,0.014518629,0.094631737,0.26809622,0.37368354,0.555620355,4038.362148,6697.205658,4777.726963,2805.945694,3572.782831,5189.132679,1824.005623,2238.507904,3001.412326,2546.327772,2577.027433,3269.165929,2878.453296,1678.352404,919.8222968,28125.97264,14253.54571,2057.042202,7938.205083,5911.61344,0.178782144,0.293819187,0.324650482,0.34106706,1.675175769,0.490728975,17.53683854,96.2878521,1.649801966,0.0334,0.0878,1.711711981,4.852829567,10.97538234,11.56661557
